,pump_bgs,bg_actual,bg_loop,temp_basal,insulin_relative_to_actual_basal,iob,carbLoop,carbActual,insulinLoop,insulinActual,cirLoop,cirActual,isfLoop,isfActual,sbrLoop,sbrActual
375,259.9679912398284,114.93986453764896,114.93986453764896,0.3,0.0,0.653523178546786,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
380,259.97158372621504,114.70420453355035,114.70420453355035,0.3,0.0,0.6523464315679549,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
385,259.9747730117789,114.48314865215684,114.48314865215684,0.3,0.0,0.6512425657922934,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
390,259.9776043495525,114.27583672245672,114.27583672245672,0.3,0.0,0.6502072763241566,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
395,259.9801179136182,114.08145468980732,114.08145468980732,0.3,0.0,0.6492364925260113,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
400,259.98234936914105,113.89923263189755,113.89923263189755,0.3,0.0,0.648326367301357,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
405,259.9843303784253,113.72844280206026,113.72844280206026,0.3,0.0,0.6474732666444137,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
410,259.9860890501729,113.56839770818264,113.56839770818264,0.3,0.0,0.6466737594792072,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
415,259.98765033832063,113.41844823394473,113.41844823394473,0.3,0.0,0.6459246078055542,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
420,259.9890363961131,113.27798180779031,113.27798180779031,0.3,0.0,0.6452227571649926,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
425,259.99026689043717,113.14642062388515,113.14642062388515,0.3,0.0,0.6445653274358293,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
430,259.9913592808771,113.02321991831712,113.02321991831712,0.3,0.0,0.643949603963132,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
435,259.99232906744965,112.90786630293302,112.90786630293302,0.3,0.0,0.64337302902661,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
440,259.9931900105356,112.79987615846201,112.79987615846201,0.3,0.0,0.6428331936468665,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
445,259.9939543261265,112.69879408794051,112.69879408794051,0.3,0.0,0.6423278297284047,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
450,259.9946328591585,112.60419143090787,112.60419143090787,0.3,0.0,0.6418548025359931,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
455,259.99523523739197,112.51566483838226,112.51566483838226,0.3,0.0,0.6414121034995101,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
460,259.9957700080208,112.43283490823606,112.43283490823606,0.3,0.0,0.6409978433411482,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
465,259.99624475894893,112.35534488026315,112.35534488026315,0.3,0.0,0.6406102455178474,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
470,259.99666622645606,112.2828593899614,112.2828593899614,0.3,0.0,0.6402476399710041,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
475,259.9970403907788,112.21506327983039,112.21506327983039,0.3,0.0,0.6399084571748568,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
480,,112.15856778353793,112.15856778353793,0.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,150.0,150.0,0.3,0.3
