,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475
190,-1.4390023668646563,0.0,0.0,0.0,0.051774704806861305,0.054470921086501534,0.0,-0.0601340194293174,-0.07360802581627057,-0.0551067144444608,-0.04615504919040214,-0.03619821901880638,-0.0756078164645353,-0.05256830324692596,-0.041056676143261805,-0.02845679887658703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03582608578176666,0.036346233254515026,0.0,0.018430869683720597,0.036789950181413844,0.01822313396031125,0.0,0.0,0.0,0.0,0.0,-0.012841308406688519,-0.02178754773383524,-0.017052418540373128,-0.011362528461932035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,-1.3835829517493323,0.0,0.0,0.0,0.04917234421524652,0.051774704806861305,0.0,-0.05725853697111205,-0.07015635600087089,-0.05257716129733625,-0.044085371555568686,-0.034616286892801496,-0.07239643803761275,-0.05040521097635664,-0.039426227435194194,-0.02737111742884113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035169260707169525,0.03582608578176666,0.0,0.01835097374184294,0.03686173936744119,0.018394975090706922,0.0,0.0,0.0,0.0,0.0,-0.014420085784366855,-0.02568261681337705,-0.02178754773383524,-0.017052418540373128,0.0,-0.004589687578167283,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,-1.32781614096902,0.0,0.0,0.0,0.04666536510929298,0.04917234421524652,0.0,-0.054470921086501534,-0.06680162646629739,-0.050111682857764794,-0.04206172903786887,-0.03306402866667657,-0.06923257378560299,-0.04826429202507532,-0.037803908232267425,-0.02628415162346287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034400173383255794,0.035169260707169525,0.0,0.018173116627257513,0.03670194748368588,0.018430869683720597,0.0,0.0,0.0,0.0,0.0,-0.01567590493611988,-0.028840171568733697,-0.02568261681337705,-0.02178754773383524,0.0,-0.011362528461932035,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,-1.2721288396115114,0.0,0.0,0.0,0.04425449326024644,0.04666536510929298,0.0,-0.051774704806861305,-0.06354940793425135,-0.04771544747592671,-0.04008934628621197,-0.03154629677840126,-0.06612805733335225,-0.04615504919040214,-0.03619821901880638,-0.02520260548817843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033540253139542675,0.034400173383255794,0.0,0.01791304289088333,0.036346233254515026,0.01835097374184294,0.0,0.0,0.0,0.0,0.0,-0.016649636726850506,-0.03135180987223979,-0.028840171568733697,-0.02568261681337705,0.0,-0.017052418540373128,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,-1.2168789303513279,0.0,0.0,0.0,0.04193976994584059,0.04425449326024644,0.0,-0.04917234421524652,-0.060403822274671004,-0.04539243423875128,-0.03817235798074137,-0.0300670097146587,-0.06309259355680297,-0.044085371555568686,-0.034616286892801496,-0.02413214601253766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03260826235142811,0.033540253139542675,0.0,0.017584630353584763,0.03582608578176666,0.018173116627257513,0.0,0.0,0.0,0.0,0.0,-0.0173777175607136,-0.03329927345370104,-0.03135180987223979,-0.028840171568733697,0.0,-0.02178754773383524,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,-1.1623639858447774,0.0,0.0,0.0,0.03972065427157201,0.04193976994584059,0.0,-0.04666536510929298,-0.05736773491778768,-0.04314558733905116,-0.03631394739100102,-0.028629268485556025,-0.0601340194293174,-0.04206172903786887,-0.03306402866667657,-0.02307752459520107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031620583674562885,0.03260826235142811,0.0,0.017200086691627897,0.035169260707169525,0.01791304289088333,0.0,0.0,0.0,0.0,0.0,-0.01789259559117458,-0.0347554351214272,-0.03329927345370104,-0.03135180987223979,0.0,-0.02568261681337705,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,-1.1088289792572255,0.0,0.0,0.0,0.037596113647109686,0.03972065427157201,0.0,-0.04425449326024644,-0.05444292596084166,-0.04097695351270492,-0.034516469871240796,-0.027235460543250767,-0.05725853697111205,-0.04008934628621197,-0.03154629677840126,-0.022042685777784454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03059147849426136,0.031620583674562885,0.0,0.016770126569771338,0.034400173383255794,0.017584630353584763,0.0,0.0,0.0,0.0,0.0,-0.01822313396031125,-0.035785191182349185,-0.0347554351214272,-0.03329927345370104,0.0,-0.028840171568733697,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,-1.0564731033282158,0.0,0.0,0.0,0.03556470365073228,0.037596113647109686,0.0,-0.04193976994584059,-0.051630242136954774,-0.038887804257745184,-0.03278156281016442,-0.025887352403430652,-0.054470921086501534,-0.03817235798074137,-0.0300670097146587,-0.021030864518934433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029533319355000476,0.03059147849426136,0.0,0.016304131175714054,0.033540253139542675,0.017200086691627897,0.0,0.0,0.0,0.0,0.0,-0.018394975090706922,-0.0364462679206225,-0.035785191182349185,-0.0347554351214272,0.0,-0.03135180987223979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,-1.0054557964488993,0.0,0.0,0.0,0.033624638393523476,0.03556470365073228,0.0,-0.03972065427157201,-0.048929731603480686,-0.03687874438353811,-0.031110243406195393,-0.02458617210762326,-0.051774704806861305,-0.03631394739100102,-0.028629268485556025,-0.020044673143105984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02845679887658703,0.029533319355000476,0.0,0.015810291837281443,0.03260826235142811,0.016770126569771338,0.0,0.0,0.0,0.0,0.0,-0.018430869683720597,-0.036789950181413844,-0.0364462679206225,-0.035785191182349185,0.0,-0.03329927345370104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,-0.9559020635769286,0.0,0.0,0.0,0.03177385238537145,0.033624638393523476,0.0,-0.037596113647109686,-0.04634076331683312,-0.034949808288200046,-0.029502995506830665,-0.02333268255464649,-0.04917234421524652,-0.034516469871240796,-0.027235460543250767,-0.019086178990370684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02737111742884102,0.02845679887658703,0.0,0.01529573924713068,0.031620583674562885,0.016304131175714054,0.0,0.0,0.0,0.0,0.0,-0.01835097374184294,-0.03686173936744119,-0.036789950181413844,-0.0364462679206225,0.0,-0.0347554351214272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,-0.9079071703062311,0.0,0.0,0.0,0.030010054805576836,0.03177385238537145,0.0,-0.03556470365073228,-0.04386213258829441,-0.03310054522630956,-0.027959846630559948,-0.022127246630123443,-0.04666536510929298,-0.03278156281016442,-0.025887352403430652,-0.0181569736955004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02628415162346298,0.02737111742884102,0.0,0.014766659677500238,0.03059147849426136,0.015810291837281443,0.0,0.0,0.0,0.0,0.0,-0.018173116627257513,-0.03670194748368594,-0.03686173936744119,-0.036789950181413844,0.0,-0.035785191182349185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
