,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475
130,0.1526226229280984,0.020667646854846674,0.0184517611033716,0.015918028971078343,0.005590577645791984,0.005885910839341989,0.020639418747615348,0.023862782023777524,0.025058418309996555,0.02150854984781982,0.020036048932726664,0.01835215889930312,0.024670415443985582,0.020036179676816358,0.01790790724408774,0.024860189375248753,0.03230156839177473,0.033516443989128814,0.03818021206472783,0.03945457801918017,0.04437332877725367,0.041825117741131325,0.03898417336241051,0.03585623453057077,0.03245320974452074,0.02879444829239768,0.03321094166458221,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0.14455778917188128,0.01957553395035894,0.017488008877177965,0.01509689544821311,0.005306009657026114,0.005590577645791984,0.019619702797806633,0.022703360622376892,0.023862782023777524,0.02050234225363354,0.01911871097583984,0.017531542816135833,0.02359563287053258,0.019188100900877674,0.017173868294414023,0.023877209658783653,0.03107523671906094,0.03230156839177473,0.036868088388041696,0.03818021206472783,0.04304135783910563,0.0406755513791492,0.03802283431011939,0.03508575602616946,0.031872208471618466,0.028396558526455642,0.03290794090559735,0.02905957395650943,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0.13683550244786924,0.018529807623148983,0.016563913342611425,0.014308370899509223,0.0050322984827377015,0.005306009657026114,0.01863525881930662,0.02158167307758731,0.022703360622376892,0.019524094383090693,0.018224304225452036,0.016728872103859864,0.022540555049317495,0.01835215889930312,0.01644694362932372,0.022898491059218696,0.029846512073479565,0.03107523671906094,0.03553172523095221,0.036868088388041696,0.04165114043424854,0.03945457801918017,0.03697777398104473,0.03422055087910745,0.03118733868992841,0.027888182412666152,0.03245320974452074,0.02879444829239768,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.12945069457740493,0.017529781557356943,0.01567906798881838,0.013552292734863866,0.004769456966503074,0.0050322984827377015,0.017686698856753724,0.020498784701237293,0.02158167307758731,0.01857547687285381,0.01735475056274728,0.015946266197270534,0.02150854984781982,0.017531542816135833,0.015730421913688387,0.02192925817243163,0.02862311382402337,0.029846512073479565,0.034182760390967036,0.03553172523095221,0.04021973278695457,0.03818021206472783,0.035867798199254695,0.03327999658294026,0.030418267448095507,0.027288921353687354,0.031872208471618466,0.028396558526455642,0.02468095567919801,0.024908206248436652,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.12239703512851396,0.016574598506986286,0.014832892086994348,0.01282832835448774,0.004517430911621289,0.004769456966503074,0.016774328275792352,0.01945536874242911,0.020498784701237293,0.017657732518025968,0.016511534998092273,0.015185406742403875,0.02050234225363354,0.016728872103859864,0.015027036699544999,0.02097389588491785,0.02741157271553953,0.02862311382402337,0.03283116328082753,0.034182760390967036,0.03876188207012968,0.036868088388041696,0.03470928369520712,0.03228101837932922,0.029582219184835782,0.02661598401708357,0.03118733868992841,0.027888182412666152,0.024339907308390554,0.02468095567919801,0.02905957395650943,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0.11566715848245501,0.015663261044499128,0.01402466027514225,0.012136002616631711,0.004276109451495914,0.004517430911621289,0.0158981898883436,0.0184517611033716,0.01945536874242911,0.016771732937375956,0.015695762238245304,0.014447593123330745,0.019524094383090693,0.015946266197270534,0.01433903323187988,0.020036048932726664,0.02621736985614731,0.02741157271553953,0.031485425206425714,0.03283116328082753,0.03729028406287313,0.03553172523095221,0.033516443989128814,0.031238355325686407,0.028694238559403756,0.02588444178673131,0.030418267448095507,0.027288921353687354,0.023904156353713846,0.024339907308390554,0.02879444829239768,0.024908206248436652,0.029166666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.10925286307666116,0.014794658541631209,0.013253528576114651,0.011474722043298177,0.004045334205543905,0.004276109451495914,0.015058103038737655,0.017488008877177965,0.0184517611033716,0.015918028971078343,0.014908207055445292,0.01373379195846465,0.01857547687285381,0.015185406742403875,0.013668228169089025,0.01911871097583984,0.025045061165908326,0.02621736985614731,0.03015272998709349,0.031485425206425714,0.03581581448817548,0.034182760390967036,0.03230156839177473,0.030164799590215934,0.027767426956165697,0.025107458739478283,0.029582219184835782,0.02661598401708357,0.023390504017446304,0.023904156353713846,0.028396558526455642,0.02468095567919801,0.02905957395650943,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.10314528579974253,0.013967590785381817,0.012518557227534102,0.010843796107730142,0.0038249073477660614,0.004045334205543905,0.014253698171653076,0.016563913342611425,0.017488008877177965,0.01509689544821311,0.014149359085402971,0.013044681173514637,0.017657732518025968,0.014447593123330745,0.01301606292206046,0.018224304225452036,0.0238983887197998,0.025045061165908326,0.02883910684176205,0.03015272998709349,0.034347736588828046,0.03283116328082753,0.03107523671906094,0.029071411552597255,0.02681315519130305,0.024296498586644982,0.028694238559403756,0.02588444178673131,0.022813700586071628,0.023390504017446304,0.027888182412666152,0.024339907308390554,0.02879444829239768,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.09733505421718236,0.01318078859191013,0.011818730664553847,0.010242455913436962,0.003614598702576718,0.0038249073477660614,0.013484447351813042,0.01567906798881838,0.016563913342611425,0.014308370899509223,0.013419462620633872,0.01238068919972761,0.016771732937375956,0.01373379195846465,0.012383651248569204,0.01735475056274728,0.022780380281815046,0.0238983887197998,0.02754956728249917,0.02883910684176205,0.03289388725864744,0.031485425206425714,0.029846512073479565,0.027967713047154844,0.025841254713419786,0.02346151079239017,0.027767426956165697,0.025107458739478283,0.022186664388626834,0.022813700586071628,0.027288921353687354,0.023904156353713846,0.028396558526455642,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.09181241903778381,0.012432931744699912,0.011152974962385495,0.009669870543725848,0.00341415197114566,0.003614598702576718,0.012749691159220228,0.014832892086994348,0.01567906798881838,0.013552292734863866,0.012718551910674865,0.01174202979305465,0.015918028971078343,0.013044681173514637,0.011771821678683979,0.016511534998092273,0.021693438203434102,0.022780380281815046,0.02628822759177979,0.02754956728249917,0.031460843827376773,0.03015272998709349,0.02862311382402337,0.02686186086613161,0.024860189375248753,0.022611097874242314,0.02681315519130305,0.024296498586644982,0.021520678919552814,0.022186664388626834,0.02661598401708357,0.023390504017446304,0.027888182412666152,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
