,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475,t=480,t=485
250,0.07936699841962991,-0.14190111906472325,-0.1505657591166738,-0.10926612678966663,-0.0891113795809293,-0.07082694247775834,-0.0850284886157997,-0.08473027302765601,-0.08406159598380913,-0.07112940730146367,-0.06266018941184992,-0.052960872362095124,-0.06290965491876044,-0.051630242136954774,-0.038887804257745184,-0.03278156281016442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,0.07045928503612231,-0.1336847677334525,-0.14190111906472325,-0.1030186772903523,-0.08405086676128093,-0.06683353468569742,-0.08027053480812363,-0.08002681281487334,-0.07943463096342818,-0.06724927678704695,-0.05927450608455409,-0.05012815152947958,-0.05958098140735757,-0.048929731603480686,-0.03687874438353811,-0.031110243406195393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,0.06255132418576181,-0.12589875172578147,-0.1336847677334525,-0.09709023936007455,-0.07924513637719599,-0.06303815007096247,-0.07574467264378626,-0.0755487386429401,-0.07502513701394165,-0.0635477047707429,-0.056041063989206386,-0.04741960486764363,-0.05639417047066342,-0.04634076331683312,-0.034949808288200046,-0.029502995506830665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,0.05553090916811243,-0.11852522992306191,-0.12589875172578147,-0.09146852529131166,-0.07468479950774842,-0.05943385228289699,-0.07144323674709163,-0.07128910366474273,-0.07082694247775834,-0.06002010961115456,-0.05295642064228545,-0.04483285119136493,-0.05334705547609886,-0.04386213258829441,-0.03310054522630956,-0.027959846630559948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,0.04929842674286533,-0.11154656353954095,-0.11852522992306191,-0.08614125118079663,-0.07036040407024124,-0.05601359963081265,-0.06735836592061517,-0.06724069340902616,-0.06683353468569742,-0.05666155398220507,-0.05001675800929295,-0.042365136513828006,-0.050436957590286546,-0.041492154259188396,-0.031330094705924516,-0.026480436181047562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,0.0437654437092192,-0.10494539147042659,-0.11154656353954095,-0.08109620994735955,-0.06626250090830688,-0.05277030305267871,-0.06348207958158802,-0.06339610910175608,-0.06303815007096247,-0.053466827748557044,-0.047217961651838,-0.04001340640743667,-0.04766077857805584,-0.03922874479244465,-0.029637253042277045,-0.02506407576473979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,0.03885345212040647,-0.09870469268587456,-0.10494539147042659,-0.0763213329481065,-0.06238169995950571,-0.04969687568122971,-0.05980634345970515,-0.05974783960619945,-0.05943385228289699,-0.05043052005677051,-0.04455568979046465,-0.03777436932147005,-0.0450150822083657,-0.03706949444959973,-0.028020531994603193,-0.023709802433821814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,0.03449275532778984,-0.09280783723824726,-0.09870469268587456,-0.07180474153239658,-0.05870871765238839,-0.04678627496963017,-0.056323125772062,-0.05628832325619193,-0.05601359963081265,-0.04754708182631795,-0.042025433380640465,-0.03564455183237136,-0.04249616548665358,-0.03501173060650542,-0.026478210321142726,-0.022416425595682465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,0.030621479049386835,-0.08723862728334097,-0.09280783723824726,-0.06753478973243965,-0.05523441656338157,-0.04403153823929351,-0.0530244449655779,-0.05301000072664408,-0.05277030305267871,-0.0448108797046487,-0.039622568188597995,-0.03362034670451308,-0.04010012081141845,-0.03305257315628651,-0.02500837900464692,-0.021182568256914003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,0.027184693430854168,-0.08198132936614755,-0.08723862728334097,-0.06350009916301147,-0.05194983825572308,-0.04142581242253485,-0.049902410004531106,-0.04990535996760315,-0.04969687568122971,-0.0422162424421435,-0.03734239975387421,-0.03169805455087804,-0.03782289004257855,-0.031188982853326053,-0.023608980825918557,-0.020006703203718335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,0.02413363364124166,-0.07702069908683029,-0.08198132936614755,-0.059689587088600504,-0.04884623012539535,-0.03896237869179231,-0.04694925407887318,-0.046966974121913196,-0.04678627496963017,-0.03975750054498395,-0.03518020203512062,-0.029873919803099724,-0.03566031136973713,-0.029417803366448947,-0.022277844895232324,-0.018887184660735024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,0.02142500794465718,-0.07234199914080364,-0.07702069908683029,-0.05609248851367887,-0.04591506699123116,-0.036634672594045625,-0.04415736251736213,-0.0441875332507049,-0.04403153823929351,-0.037429019975704136,-0.03313125045415344,-0.028144161628095965,-0.033608159778485636,-0.027735797732018064,-0.021012716690320232,-0.01782227591618568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,0.019020383430557786,-0.06793101161783,-0.07234199914080364,-0.052698373059410386,-0.0431480680874472,-0.034436300243424256,-0.041519295606585516,-0.041559870604579885,-0.04142581242253485,-0.035225230591433565,-0.031190849979752855,-0.02650500036332204,-0.031662181831607406,-0.026139679827712037,-0.019811284094298998,-0.01681017335225654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,0.016885640685842418,-0.0637740453466229,-0.06793101161783,-0.04949715730686677,-0.040537210045700434,-0.032361051065583624,-0.039027806942545595,-0.03907698410031557,-0.03896237869179231,-0.03314064993803001,-0.029354358826194193,-0.024952679983801573,-0.029818125408737295,-0.024626141424583636,-0.01867119987693755,-0.01584902727543902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,0.014990489671930618,-0.05985793898345548,-0.0637740453466229,-0.046479113212201995,-0.03807473638989656,-0.03040290753427577,-0.0366758578743287,-0.036732053592984926,-0.036634672594045625,-0.031169902953433137,-0.027617208281690786,-0.023483487060956598,-0.028071764981777214,-0.023191875317906785,-0.017590101017559867,-0.014936959901549862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,0.013308039936703153,-0.056170060463919924,-0.05985793898345548,-0.04363487313189829,-0.03575316400938355,-0.02855605229242464,-0.03445662853884457,-0.034518454469958826,-0.034436300243424256,-0.029307738075237566,-0.02597491912786154,-0.02209376662535245,-0.026418922943575396,-0.02183359498582682,-0.016565625227077163,-0.014072080814047982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,0.011814419063853165,-0.05269830336620984,-0.056170060463919924,-0.04095543193604634,-0.03356528702453865,-0.026814873007038997,-0.03236352593141234,-0.03242976803656106,-0.032361051065583624,-0.027549040194738694,-0.024423115062697676,-0.020779935302289942,-0.02485548745352162,-0.020548051178336024,-0.015595424989875983,-0.01325250018166102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,0.010488433945255338,-0.049431080670370164,-0.05269830336620984,-0.038432146633210706,-0.03150417841234443,-0.025173965268406207,-0.030390189407977886,-0.030459789111919378,-0.03040290753427577,-0.025888840852467787,-0.02295753349561558,-0.019538492050157785,-0.02337742721507663,-0.019332045797184172,-0.014677179413097097,-0.012476339991900787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,0.009311270070014643,-0.04635731634118656,-0.049431080670370164,-0.036056733882146474,-0.029563189717853433,-0.023628133809257434,-0.028530493970858828,-0.02860253120750933,-0.02855605229242464,-0.024322326027419905,-0.0215740340437236,-0.018366026796492463,-0.021980803556426842,-0.018182443389503256,-0.013808604140845393,-0.011741743530478299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,0.008266224564010827,-0.043466435111295,-0.04635731634118656,-0.03382126572183175,-0.02773594914011035,-0.022172392288391407,-0.026778551650492588,-0.026852229619633405,-0.026814873007038997,-0.02284484183394042,-0.020268605022850217,-0.017259227234979413,-0.020661780146053133,-0.017096180543888728,-0.012987459563931214,-0.011046883312676226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,0.007338469191580543,-0.04074835079528327,-0.043466435111295,-0.0317181638123909,-0.026016358247561655,-0.020801961855084983,-0.02512871126017302,-0.025203342729874123,-0.025173965268406207,-0.021451898405630665,-0.01903736819494828,-0.01621488401828053,-0.019416630639349286,-0.016070273446930905,-0.012211557531348394,-0.010389967651144971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,0.006514839956054175,-0.03819345342500924,-0.04074835079528327,-0.029740192444574376,-0.024398587547993955,-0.019512268685671685,-0.02357555676909584,-0.023650551774284878,-0.023628133809257434,-0.02013917221472461,-0.017876582004691777,-0.015229894555959689,-0.018241744520565817,-0.015101823830605987,-0.01147876674780779,-0.009769246025078893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
360,0.00578365031523731,-0.035792595459838594,-0.03819345342500924,-0.027880450544140345,-0.022877071111212288,-0.01829894066099591,-0.022113904510428384,-0.02218875931208686,-0.022172392288391407,-0.01890250704740648,-0.016782643512269324,-0.014301265603754665,-0.01713363137545354,-0.01418802351599524,-0.010787017021862244,-0.009183013398246231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
365,0.005134525359693498,-0.03353707729298705,-0.035792595459838594,-0.026132362869740078,-0.021446500418566217,-0.017157803333406108,-0.020738799415795484,-0.020813086598050035,-0.020801961855084983,-0.017737913830710994,-0.015752089206172215,-0.013426114809816703,-0.01608892380422322,-0.01332615773646495,-0.010134302511424664,-0.008629613617489706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
370,0.004558254602670786,-0.03141863224626462,-0.03353707729298705,-0.024489670577787948,-0.020101817592111715,-0.016084875313927327,-0.01944551044452858,-0.01951887003839481,-0.019512268685671685,-0.01664156948406781,-0.014781594858926717,-0.012601671364937062,-0.015104379161043902,-0.01251360740328522,-0.00951868409747414,-0.008107442009140264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
375,0.00404666129134057,-0.029429411219833668,-0.03141863224626462,-0.022946421305727327,-0.018838208136756407,-0.015076363194083342,-0.018229525355783593,-0.018301656888965567,-0.01829894066099591,-0.015609814948538414,-0.013867974570055175,-0.011825275887142439,-0.014176880285554638,-0.011747850458588616,-0.008938291002345888,-0.007614947277979844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
380,0.003592486386651217,-0.02756196714058845,-0.029429411219833668,-0.02149695890533998,-0.017651093312098354,-0.014128656102569082,-0.01708654495329398,-0.017157200334857237,-0.017157803333406108,-0.014639152528795663,-0.013008179123780828,-0.01109437965604343,-0.01330343537303591,-0.011026462444320373,-0.008391321756134662,-0.007150632801877332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
385,0.0031892855638204765,-0.025809239332460265,-0.02756196714058845,-0.020135912939887035,-0.01653612223487677,-0.01323831998407421,-0.016012476916246854,-0.016081454073686885,-0.016084875313927327,-0.013726242666725952,-0.012199293773996978,-0.010406543299025017,-0.012481177113050634,-0.01034711640124808,-0.007876044603086108,-0.006713057404908351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
390,0.0028313377736139955,-0.024164537914106887,-0.025809239332460265,-0.018858188043560986,-0.015489163799914607,-0.012402091676156246,-0.015003429315283867,-0.015070566509406191,-0.015076363194083342,-0.012867900251140263,-0.011438535555606144,-0.009759435019197404,-0.011707361211402478,-0.009707582199039777,-0.007390797429463358,-0.006300835682468531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
395,0.002513564065651508,-0.02262152831313813,-0.024164537914106887,-0.01765895322747113,-0.014506298495042813,-0.0116168728499364,-0.014055703899646943,-0.014120874649679038,-0.014128656102569082,-0.012061090555267384,-0.010723250209283108,-0.009150828444482784,-0.010979364396597191,-0.009105725386646668,-0.006933987285027587,-0.0059126379435712195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
400,0.002231455522860415,-0.021174215972475707,-0.02262152831313813,-0.016533631204387333,-0.013583810174978339,-0.01087972387128211,-0.013165789229928393,-0.013228897787900706,-0.01323831998407421,-0.011302924882055976,-0.010050908796055857,-0.008578600167428618,-0.01029468200004402,-0.008539505641797618,-0.006504089561890858,-0.005547189828021715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
405,0.001981009284236279,-0.01981693131131479,-0.021174215972475707,-0.015477887793203138,-0.012718177849526668,-0.01018785763123553,-0.012330353720788167,-0.01239133103993062,-0.012402091676156246,-0.010590655987259723,-0.009419104068378203,-0.008040727036843442,-0.009650925188356752,-0.008006974888922436,-0.006099646886998045,-0.005203271649512509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
410,0.0017586717476376634,-0.018544314992983146,-0.01981693131131479,-0.014487621454854605,-0.011906067533235642,-0.009538633387144557,-0.011546238648731943,-0.011605038796037803,-0.0116168728499364,-0.009921673340926418,-0.008825546656049177,-0.007535283254703096,-0.009045817916447874,-0.007506275146498709,-0.005719267777803072,-0.004879717509598702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
