,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475,t=480,t=485
305,0.0,-0.011422420916969767,-0.012161163013709952,-0.008629613617489706,-0.0068872600486846736,-0.0073269345188093915,-0.005194983825572486,-0.005523441656338113,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,0.0,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,0.0,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,0.0,-0.017584630353584763,-0.01791304289088333,0.0,-0.01835097374184294,0.0,-0.018394975090706922,-0.01822313396031125,0.0,-0.0173777175607136,-0.016649636726850506,-0.01567590493611988,0.0,-0.012841308406688519,0.0,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,0.0,-0.010725949202815777,-0.011422420916969767,-0.008107442009140264,-0.006472210213116947,-0.0068872600486846736,-0.004884623012539668,-0.005194983825572486,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,0.0,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,0.0,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,0.0,-0.017200086691627897,-0.017584630353584763,0.0,-0.018173116627257513,0.0,-0.018430869683720597,-0.018394975090706922,0.0,-0.01789259559117458,-0.0173777175607136,-0.016649636726850506,0.0,-0.014420085784366855,0.0,-0.010893773866917617,0.0,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,0.0,-0.010069586107362305,-0.010725949202815777,-0.007614947277979844,-0.006080581506854976,-0.006472210213116947,-0.004591506699123116,-0.004884623012539668,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,0.0,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,0.0,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,0.0,-0.016770126569771338,-0.017200086691627897,0.0,-0.01791304289088333,0.0,-0.01835097374184294,-0.018430869683720597,0.0,-0.01822313396031125,-0.01789259559117458,-0.0173777175607136,0.0,-0.01567590493611988,0.0,-0.012841308406688519,0.0,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,0.0,-0.009451253523702796,-0.010069586107362305,-0.007150632801877332,-0.005711210458485105,-0.006080581506854976,-0.004314806808744853,-0.004591506699123116,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,0.0,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,0.0,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,0.0,-0.016304131175714054,-0.016770126569771338,0.0,-0.017584630353584763,0.0,-0.018173116627257513,-0.01835097374184294,0.0,-0.018394975090706922,-0.01822313396031125,-0.01789259559117458,0.0,-0.016649636726850506,0.0,-0.014420085784366855,0.0,-0.010893773866917617,0.0,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,0.0,-0.008868956915355941,-0.009451253523702796,-0.006713057404908351,-0.005362974601407666,-0.005711210458485105,-0.00405372100456991,-0.004314806808744853,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,0.0,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,0.0,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,0.0,-0.015810291837281443,-0.016304131175714054,0.0,-0.017200086691627897,0.0,-0.01791304289088333,-0.018173116627257513,0.0,-0.018430869683720597,-0.018394975090706922,-0.01822313396031125,0.0,-0.0173777175607136,0.0,-0.01567590493611988,0.0,-0.012841308406688519,0.0,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,0.0,-0.008320784742033904,-0.008868956915355941,-0.006300835682468531,-0.0050347930536811525,-0.005362974601407666,-0.0038074736389901442,-0.00405372100456991,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,0.0,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,0.0,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,0.0,-0.01529573924713068,-0.015810291837281443,0.0,-0.016770126569771338,0.0,-0.017584630353584763,-0.01791304289088333,0.0,-0.01835097374184294,-0.018430869683720597,-0.018394975090706922,0.0,-0.01789259559117458,0.0,-0.016649636726850506,0.0,-0.014420085784366855,0.0,-0.010893773866917617,0.0,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,0.0,-0.007804907474269207,-0.008320784742033904,-0.0059126379435712195,-0.00472562676185162,-0.0050347930536811525,-0.003575316400938666,-0.0038074736389901442,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,0.0,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,0.0,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,0.0,-0.014766659677500238,-0.01529573924713068,0.0,-0.016304131175714054,0.0,-0.017200086691627897,-0.017584630353584763,0.0,-0.018173116627257513,-0.01835097374184294,-0.018430869683720597,0.0,-0.01822313396031125,0.0,-0.0173777175607136,0.0,-0.01567590493611988,0.0,-0.012841308406688519,0.0,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,0.0,-0.007319576264397831,-0.007804907474269207,-0.005547189828021715,-0.0044344784576777485,-0.00472562676185162,-0.0033565287024539536,-0.003575316400938666,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,0.0,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,0.0,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,0.0,-0.014228399438293515,-0.014766659677500238,0.0,-0.015810291837281443,0.0,-0.016770126569771338,-0.017200086691627897,0.0,-0.01791304289088333,-0.018173116627257513,-0.01835097374184294,0.0,-0.018394975090706922,0.0,-0.01789259559117458,0.0,-0.016649636726850506,0.0,-0.014420085784366855,0.0,-0.010893773866917617,0.0,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,0.0,-0.006863121333362976,-0.007319576264397831,-0.005203271649512509,-0.004160392371016952,-0.0044344784576777485,-0.0031504178412342654,-0.0033565287024539536,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,0.0,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,0.0,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,-0.01260130274408916,0.0,-0.01368555871442051,-0.014228399438293515,0.0,-0.01529573924713068,0.0,-0.016304131175714054,-0.016770126569771338,0.0,-0.017584630353584763,-0.01791304289088333,-0.018173116627257513,0.0,-0.018430869683720597,0.0,-0.01822313396031125,0.0,-0.0173777175607136,0.0,-0.01567590493611988,0.0,-0.012841308406688519,0.0,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,0.0,-0.0064339501255701315,-0.006863121333362976,-0.004879717509598702,-0.0039024537371346035,-0.004160392371016952,-0.0029563189717856098,-0.0031504178412342654,-0.0016782643512270878,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,0.0,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,0.0,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,-0.01206607300626883,0.0,-0.01314207581173149,-0.01368555871442051,0.0,-0.014766659677500238,0.0,-0.015810291837281443,-0.016304131175714054,0.0,-0.017200086691627897,-0.017584630353584763,-0.01791304289088333,0.0,-0.01835097374184294,0.0,-0.018394975090706922,0.0,-0.01789259559117458,0.0,-0.016649636726850506,0.0,-0.014420085784366855,0.0,-0.010893773866917617,0.0,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,0.0,-0.006030545277633692,-0.0064339501255701315,-0.004575414222241392,-0.0036597881321989156,-0.0039024537371346035,-0.0027735949140110794,-0.0029563189717856098,-0.0015752089206171327,-0.0016782643512270878,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,0.0,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,0.0,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,-0.011538762297600536,0.0,-0.01260130274408916,-0.01314207581173149,0.0,-0.014228399438293515,0.0,-0.01529573924713068,-0.015810291837281443,0.0,-0.016770126569771338,-0.017200086691627897,-0.017584630353584763,0.0,-0.018173116627257513,0.0,-0.018430869683720597,0.0,-0.01822313396031125,0.0,-0.0173777175607136,0.0,-0.01567590493611988,0.0,-0.012841308406688519,0.0,-0.008526209270186557,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
360,0.0,-0.005651462441027544,-0.006030545277633692,-0.004289300083714309,-0.003431560666681488,-0.0036597881321989156,-0.0026016358247562543,-0.0027735949140110794,-0.0014781594858928049,-0.0015752089206171327,-0.0016782643512270878,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,0.0,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,0.0,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,-0.011021342888892172,0.0,-0.01206607300626883,-0.01260130274408916,0.0,-0.01368555871442051,0.0,-0.014766659677500238,-0.01529573924713068,0.0,-0.016304131175714054,-0.016770126569771338,-0.017200086691627897,0.0,-0.01791304289088333,0.0,-0.01835097374184294,0.0,-0.018394975090706922,0.0,-0.01789259559117458,0.0,-0.016649636726850506,0.0,-0.014420085784366855,0.0,-0.010893773866917617,0.0,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
365,0.0,-0.0052953279936303055,-0.005651462441027544,-0.004020363518421721,-0.0032169750627850657,-0.003431560666681488,-0.002439858754799351,-0.0026016358247562543,-0.0013867974570054287,-0.0014781594858928049,-0.0015752089206171327,-0.0016782643512270878,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,0.0,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,0.0,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,-0.010515432259467161,0.0,-0.011538762297600536,-0.01206607300626883,0.0,-0.01314207581173149,0.0,-0.014228399438293515,-0.014766659677500238,0.0,-0.015810291837281443,-0.016304131175714054,-0.016770126569771338,0.0,-0.017584630353584763,0.0,-0.018173116627257513,0.0,-0.018430869683720597,0.0,-0.01822313396031125,0.0,-0.0173777175607136,0.0,-0.01567590493611988,0.0,-0.012841308406688519,0.0,-0.008526209270186557,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
370,0.0,-0.004960836670463209,-0.0052953279936303055,-0.003767641627351548,-0.003015272638816846,-0.0032169750627850657,-0.002287707111120696,-0.002439858754799351,-0.0013008179123781272,-0.0013867974570054287,-0.0014781594858928049,-0.0015752089206171327,-0.0016782643512270878,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,0.0,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,0.0,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,-0.010022336571552992,0.0,-0.011021342888892172,-0.011538762297600536,0.0,-0.01260130274408916,0.0,-0.01368555871442051,-0.014228399438293515,0.0,-0.01529573924713068,-0.015810291837281443,-0.016304131175714054,0.0,-0.017200086691627897,0.0,-0.01791304289088333,0.0,-0.01835097374184294,0.0,-0.018394975090706922,0.0,-0.01789259559117458,0.0,-0.016649636726850506,0.0,-0.014420085784366855,0.0,-0.010893773866917617,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
375,0.0,-0.0046467491399746486,-0.004960836670463209,-0.0035302186624197596,-0.002825731220513994,-0.003015272638816846,-0.0021446500418569325,-0.002287707111120696,-0.0012199293773996756,-0.0013008179123781272,-0.0013867974570054287,-0.0014781594858928049,-0.0015752089206171327,-0.0016782643512270878,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,0.0,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,0.0,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,-0.009543089495185342,0.0,-0.010515432259467161,-0.011021342888892172,0.0,-0.01206607300626883,0.0,-0.01314207581173149,-0.01368555871442051,0.0,-0.014766659677500238,-0.01529573924713068,-0.015810291837281443,0.0,-0.016770126569771338,0.0,-0.017584630353584763,0.0,-0.018173116627257513,0.0,-0.018430869683720597,0.0,-0.01822313396031125,0.0,-0.0173777175607136,0.0,-0.01567590493611988,0.0,-0.012841308406688519,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
380,0.0,-0.004351889548512844,-0.0046467491399746486,-0.0033072244469751766,-0.0026476639968149307,-0.002825731220513994,-0.0020101817592108606,-0.0021446500418569325,-0.001143853555560348,-0.0012199293773996756,-0.0013008179123781272,-0.0013867974570054287,-0.0014781594858928049,-0.0015752089206171327,-0.0016782643512270878,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,0.0,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,0.0,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,-0.0090784868477502,0.0,-0.010022336571552992,-0.010515432259467161,0.0,-0.011538762297600536,0.0,-0.01260130274408916,-0.01314207581173149,0.0,-0.014228399438293515,-0.014766659677500238,-0.01529573924713068,0.0,-0.016304131175714054,0.0,-0.017200086691627897,0.0,-0.01791304289088333,0.0,-0.01835097374184294,0.0,-0.018394975090706922,0.0,-0.01789259559117458,0.0,-0.016649636726850506,0.0,-0.014420085784366855,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
385,0.0,-0.004075143052493679,-0.004351889548512844,-0.003097832759982655,-0.0024804183352316045,-0.0026476639968149307,-0.001883820813675996,-0.0020101817592108606,-0.0010723250209285773,-0.001143853555560348,-0.0012199293773996756,-0.0013008179123781272,-0.0013867974570054287,-0.0014781594858928049,-0.0015752089206171327,-0.0016782643512270878,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,-0.004721796165183756,0.0,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,-0.0066201090452618905,0.0,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,-0.008629117467810254,0.0,-0.009543089495185342,-0.010022336571552992,0.0,-0.011021342888892172,0.0,-0.01206607300626883,-0.01260130274408916,0.0,-0.01368555871442051,-0.014228399438293515,-0.014766659677500238,0.0,-0.015810291837281443,0.0,-0.016770126569771338,0.0,-0.017584630353584763,0.0,-0.018173116627257513,0.0,-0.018430869683720597,0.0,-0.01822313396031125,0.0,-0.0173777175607136,0.0,-0.01567590493611988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
390,0.0,-0.0038154533548584446,-0.004075143052493679,-0.002901259699009451,-0.0023233745699873243,-0.0024804183352316045,-0.0017651093312098798,-0.001883820813675996,-0.0010050908796054303,-0.0010723250209285773,-0.001143853555560348,-0.0012199293773996756,-0.0013008179123781272,-0.0013867974570054287,-0.0014781594858928049,-0.0015752089206171327,-0.0016782643512270878,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,-0.004455568979046531,0.0,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,-0.006266018941184948,0.0,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,-0.008195390702541105,0.0,-0.0090784868477502,-0.009543089495185342,0.0,-0.010515432259467161,0.0,-0.011538762297600536,-0.01206607300626883,0.0,-0.01314207581173149,-0.01368555871442051,-0.014228399438293515,0.0,-0.01529573924713068,0.0,-0.016304131175714054,0.0,-0.017200086691627897,0.0,-0.01791304289088333,0.0,-0.01835097374184294,0.0,-0.018394975090706922,0.0,-0.01789259559117458,0.0,-0.016649636726850506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
395,0.0,-0.00357182025997016,-0.0038154533548584446,-0.0027167620349959343,-0.002175944774256644,-0.0023233745699873243,-0.0016536122234875883,-0.0017651093312098798,-0.000941910406837887,-0.0010050908796054303,-0.0010723250209285773,-0.001143853555560348,-0.0012199293773996756,-0.0013008179123781272,-0.0013867974570054287,-0.0014781594858928049,-0.0015752089206171327,-0.0016782643512270878,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,-0.004202543338064135,0.0,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,-0.0059274506084554535,0.0,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,-0.007777560851548848,0.0,-0.008629117467810254,-0.0090784868477502,0.0,-0.010022336571552992,0.0,-0.011021342888892172,-0.011538762297600536,0.0,-0.01260130274408916,-0.01314207581173149,-0.01368555871442051,0.0,-0.014766659677500238,0.0,-0.015810291837281443,0.0,-0.016770126569771338,0.0,-0.017584630353584763,0.0,-0.018173116627257513,0.0,-0.018430869683720597,0.0,-0.01822313396031125,0.0,-0.0173777175607136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022948437890836404,0.0,,,,,,,,,,,,,,,,,,
400,0.0,-0.0033432972588123278,-0.00357182025997016,-0.0025436355699053337,-0.0020375715262466176,-0.002175944774256644,-0.0015489163799913275,-0.0016536122234875883,-0.0008825546656049399,-0.000941910406837887,-0.0010050908796054303,-0.0010723250209285773,-0.001143853555560348,-0.0012199293773996756,-0.0013008179123781272,-0.0013867974570054287,-0.0014781594858928049,-0.0015752089206171327,-0.0016782643512270878,-0.001787658200469333,-0.001903736819494961,-0.002026860502285066,-0.0021574034043724266,-0.002295753349561558,-0.002442311506269834,-0.002597491912786132,-0.0027617208281691674,-0.0029354358826194638,-0.0031190849979753077,-0.003313125045415255,-0.0035180202035118846,-0.0037342399753874655,-0.003962256818859755,0.0,-0.004455568979046531,-0.004721796165183756,-0.005001675800929473,-0.005295642064228501,-0.005604106398920616,0.0,-0.006266018941184948,-0.0066201090452618905,-0.006989961657639987,-0.007375748876707722,0.0,-0.008195390702541105,-0.008629117467810254,0.0,-0.009543089495185342,0.0,-0.010515432259467161,-0.011021342888892172,0.0,-0.01206607300626883,-0.01260130274408916,-0.01314207581173149,0.0,-0.014228399438293515,0.0,-0.01529573924713068,0.0,-0.016304131175714054,0.0,-0.017200086691627897,0.0,-0.01791304289088333,0.0,-0.01835097374184294,0.0,-0.018394975090706922,0.0,-0.01789259559117458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056812642309660155,0.0,0.0,,,,,,,,,,,,,,,,,
